id,shape_type,display_name,category,subcategory,description,source,priority,seo_keywords,canonical_url,is_active,created_at,updated_at,asset_value_usd,token_id,energy_hash,energy_rank,normalized_energy,pattern_discoveries,cross_learn_connections,base_energy,onchain_tx_hash,mint_status,erc20_contract_address
1888,four_d_quantum_hall_droplets,4D Quantum Hall Droplets,physics,physics,Parametric surface,formula_sync,0.8,"physics, UUON, parametric surface",/shapes/four-d-quantum-hall-droplets,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1890,schrodinger_wavefunction,⚛️ Schrodinger Wavefunction: Hψ = Eψ,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/schrodinger-wavefunction,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1892,reaction_kinetics_flow,"⚗️ Reaction Dynamics: dC/dt = R(C,T,P)",general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/reaction-kinetics-flow,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1894,covalent_bond_surface,🔗 Covalent Bond Electron Density,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/covalent-bond-surface,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1896,radioactive_decay_cascade,⚡ Radioactive Decay: N(t) = N₀e^(-λt),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/radioactive-decay-cascade,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1898,strong_force_potential,💪 Strong Force Yukawa Potential,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/strong-force-potential,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1900,iterative_development,🧬 Iterative Development: x_{n+1} = F(x_n),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/iterative-development,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1902,cellular_growth_spiral,🌀 Cellular Growth Spiral,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/cellular-growth-spiral,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1904,cell_membrane_dynamics,🔴 Cell Membrane Lipid Bilayer,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/cell-membrane-dynamics,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1906,pharmacokinetics_curve,📈 Pharmacokinetics: dE/dt = k_a·D - k_e·E,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/pharmacokinetics-curve,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1908,therapeutic_dose_response,💉 Dose-Response Curve (Hill Equation),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/therapeutic-dose-response,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1910,unified_scientific_identity,🌐 Unified Scientific Identity: U(N→C→B→M),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/unified-scientific-identity,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1912,cross_domain_bridge,🌉 Cross-Domain Bridge Manifold,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/cross-domain-bridge,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1914,probability-collapse,Probability Collapse (Quantum Now),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/probability-collapse,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1916,flow-operator,Flow Operator (Reality Function),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/flow-operator,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1920,phenomenon-field,Phenomenon Field (Complete Form),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/phenomenon-field,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1922,emergence-limit,Emergence Limit (Iterative Birth),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/emergence-limit,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1924,information-entropy,Information Entropy (Order Pattern),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/information-entropy,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1926,natural-laws-manifold,Natural Laws Manifold (Λ Constraints),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/natural-laws-manifold,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1928,consciousness-perception,Consciousness Perception Layer,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/consciousness-perception,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1930,letter-a,Letter A (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-a,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1932,letter-c,Letter C (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-c,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1915,algorithmic-commit,Algorithmic Commit (State Transition),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/algorithmic-commit,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1917,past-present-future,Past-Present-Future Ribbon,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/past-present-future,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1919,now-crystallization,Now Moment (Crystallization Point),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/now-crystallization,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1921,sei-intersection,Structure-Energy-Information Intersection,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/sei-intersection,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1923,energy-flow-field,Energy Flow Field (Change Driver),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/energy-flow-field,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1925,structural-topology,Structural Topology (Allowed Form),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/structural-topology,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1927,reality-manifestation,Reality Manifestation Engine,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/reality-manifestation,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1929,universal-os,Universal Operating System,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/universal-os,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1931,letter-b,Letter B (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-b,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1933,letter-d,Letter D (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-d,t,2026-06-12T23:56:28.146Z,2026-06-12T23:56:28.146Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1935,letter-f,Letter F (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-f,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1937,letter-h,Letter H (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-h,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1939,letter-j,Letter J (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-j,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1941,letter-l,Letter L (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-l,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1943,letter-n,Letter N (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-n,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1945,letter-p,Letter P (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-p,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1947,letter-r,Letter R (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-r,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1949,letter-t,Letter T (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-t,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1951,letter-v,Letter V (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-v,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1953,letter-x,Letter X (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-x,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1955,letter-z,Letter Z (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-z,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1957,mri_signal_intensity,🏥 MRI Signal Intensity Surface,medical,medical,Parametric surface,formula_sync,0.8,"medical, UUON, parametric surface",/shapes/mri-signal-intensity,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1959,voxel_density_field,🏥 Voxel Density Field,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/voxel-density-field,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1961,mpr_sagittal_plane,🏥 MPR Sagittal Plane,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/mpr-sagittal-plane,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1963,mpr_oblique_plane,🏥 MPR Oblique Plane,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/mpr-oblique-plane,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1965,parallax_occlusion_surface,🏥 Parallax Occlusion Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/parallax-occlusion-surface,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1967,isosurface_marching_cubes,🏥 Isosurface (Marching Cubes),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/isosurface-marching-cubes,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1969,maximum_intensity_projection,🏥 Maximum Intensity Projection (MIP),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/maximum-intensity-projection,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1971,windowing_function,🏥 CT Windowing Function,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/windowing-function,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1973,fractional_anisotropy,🏥 Fractional Anisotropy Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/fractional-anisotropy,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1975,dicom_slice_interpolation,🏥 DICOM Slice Interpolation,crystallographic,crystallographic,Parametric surface,formula_sync,0.8,"crystallographic, UUON, parametric surface",/shapes/dicom-slice-interpolation,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1977,slinky_compression_helix,Slinky Compression Helix,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-compression-helix,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1979,slinky_standing_wave,Slinky Standing Wave,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-standing-wave,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1940,letter-k,Letter K (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-k,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1942,letter-m,Letter M (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-m,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1944,letter-o,Letter O (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-o,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1946,letter-q,Letter Q (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-q,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1948,letter-s,Letter S (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-s,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1950,letter-u,Letter U (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-u,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1952,letter-w,Letter W (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-w,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1954,letter-y,Letter Y (Linguistic Geometry),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/letter-y,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1956,ct_slice_stack,🏥 CT Slice Stack,medical,medical,Parametric surface,formula_sync,0.8,"medical, UUON, parametric surface",/shapes/ct-slice-stack,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1958,volume_rendering_transfer,🏥 Volume Rendering Transfer Function,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/volume-rendering-transfer,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1960,mpr_coronal_plane,🏥 MPR Coronal Plane,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/mpr-coronal-plane,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1962,mpr_axial_plane,🏥 MPR Axial Plane,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/mpr-axial-plane,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
2046,phi3_aureum_ovum,🥚 Φ³ Aureum Ovum,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/phi3-aureum-ovum,t,2026-06-12T23:56:41.248Z,2026-06-12T23:56:41.248Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1964,displacement_height_field,🏥 Displacement Height Field,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/displacement-height-field,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1966,hounsfield_unit_surface,🏥 Hounsfield Unit Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/hounsfield-unit-surface,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1968,ray_casting_volume,🏥 Ray Casting Volume,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/ray-casting-volume,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1970,surface_shaded_display,🏥 Surface Shaded Display (SSD),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/surface-shaded-display,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1972,diffusion_tensor_imaging,🏥 Diffusion Tensor Imaging (DTI),general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/diffusion-tensor-imaging,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1974,fiber_tractography,🏥 Fiber Tractography,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/fiber-tractography,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1976,slinky_time_varying_helix,Slinky Time-Varying Helix,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-time-varying-helix,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1978,slinky_longitudinal_wave,Slinky Longitudinal Wave,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-longitudinal-wave,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1980,slinky_compression_envelope,Slinky Compression Envelope,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-compression-envelope,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1982,slinky_walking_map,Slinky Walking Map,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-walking-map,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1984,slinky_lagrangian_surface,Slinky Lagrangian Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-lagrangian-surface,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1986,slinky_hamiltonian_flow,Slinky Hamiltonian Flow,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-hamiltonian-flow,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1988,slinky_resonance_zones,Slinky Resonance Zones,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-resonance-zones,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1990,slinky_nonlinear_wave,Slinky Nonlinear Wave,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-nonlinear-wave,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1992,slinky_coupled_modes,Slinky Coupled Modes,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/slinky-coupled-modes,t,2026-06-12T23:56:34.690Z,2026-06-12T23:56:34.690Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
