Expanded display is on.
id,shape_type,display_name,category,subcategory,description,source,priority,seo_keywords,canonical_url,is_active,created_at,updated_at,asset_value_usd,token_id,energy_hash,energy_rank,normalized_energy,pattern_discoveries,cross_learn_connections,base_energy,onchain_tx_hash,mint_status,erc20_contract_address,morph_parameters,last_morph_at
136,ricci_tensor,Ricci Tensor,general-relativity,General Relativity,Ricci Tensor - General Relativity mathematical visualization,frontend,0.8,"Ricci Tensor, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/ricci_tensor,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0fea28521192B3E7cdf5fd5d4dd315AfEdfC6674,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
142,ergosphere,Ergosphere,general-relativity,General Relativity,Ergosphere - General Relativity mathematical visualization,frontend,0.8,"Ergosphere, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/ergosphere,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x49aEC5CBdb44C726B12bE47e561227F55133b08f,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
144,singularity,Singularity,general-relativity,General Relativity,Singularity - General Relativity mathematical visualization,frontend,0.8,"Singularity, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/singularity,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xd9732Bf0857Ca2F3F9CFA66aD0e89689a64dE2eE,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
146,einstein_rosen_bridge,Einstein Rosen Bridge,general-relativity,General Relativity,Einstein Rosen Bridge - General Relativity mathematical visualization,frontend,0.8,"Einstein Rosen Bridge, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/einstein_rosen_bridge,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xB161dC2C073131fe7491263eD1548DEfe33d3313,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
148,godel_universe,Godel Universe,general-relativity,General Relativity,Godel Universe - General Relativity mathematical visualization,frontend,0.8,"Godel Universe, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/godel_universe,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x91A4DC327C76Cdc0dcd8245c01905FBE05CF2FA3,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
901,blake2_hash,BLAKE2 Hash,cryptography,hash,"Faster than MD5, more secure than SHA-2",formula_sync,0.8,"cryptography, UUON, parametric surface",/shapes/blake2-hash,t,2026-06-12T23:55:22.433Z,2026-06-12T23:55:22.433Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x65c10D284cC606a5E6f2017023D97F8BDDD10eB0,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
150,elliptic_curve_p256,Elliptic Curve P256,cryptography,Cryptography,Elliptic Curve P256 - Cryptography mathematical visualization,frontend,0.8,"Elliptic Curve P256, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/elliptic_curve_p256,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x01001117338567BCD9d68281dF01A0f5F11Ac109,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
1381,cross_cap_surface,🎩 Cross-Cap Surface,general,general,Parametric surface,formula_sync,0.8,"general, UUON, parametric surface",/shapes/cross-cap-surface,t,2026-06-12T23:55:55.335Z,2026-06-12T23:55:55.335Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x37D493936780561eA97B435c1B812bbA6c5E837F,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
152,rsa_modular_exponentiation,Rsa Modular Exponentiation,cryptography,Cryptography,Rsa Modular Exponentiation - Cryptography mathematical visualization,frontend,0.8,"Rsa Modular Exponentiation, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/rsa_modular_exponentiation,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xd6e0aCA481bAFa380AbbBbe775768e449D611f93,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
154,aes_sbox,Aes Sbox,cryptography,Cryptography,Aes Sbox - Cryptography mathematical visualization,frontend,0.8,"Aes Sbox, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/aes_sbox,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x01616c38813Bd9a2A12A815a0e95FFb4dBcdd206,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
162,threshold_signature,Threshold Signature,cryptography,Cryptography,Threshold Signature - Cryptography mathematical visualization,frontend,0.8,"Threshold Signature, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/threshold_signature,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xa41B475Ac9B57bE099Ac7d6f802E64e3179c1Bbc,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
164,lattice_based_crypto,Lattice Based Crypto,cryptography,Cryptography,Lattice Based Crypto - Cryptography mathematical visualization,frontend,0.8,"Lattice Based Crypto, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/lattice_based_crypto,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xbB3E073415B4C25c09cA32b1CE5DCAe2542EB83a,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
127,kerr_newman,Kerr Newman,general-relativity,General Relativity,Kerr Newman - General Relativity mathematical visualization,frontend,0.8,"Kerr Newman, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/kerr_newman,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x1765bF4fbEaF3B9466963cAFc44EC10515bcA79C,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
131,minkowski_space,Minkowski Space,general-relativity,General Relativity,Minkowski Space - General Relativity mathematical visualization,frontend,0.8,"Minkowski Space, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/minkowski_space,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xe8594DbE09A0883BD108f2318173d496309c8534,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
133,light_cone_structure,Light Cone Structure,general-relativity,General Relativity,Light Cone Structure - General Relativity mathematical visualization,frontend,0.8,"Light Cone Structure, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/light_cone_structure,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xF8F03dBc9b379032904c79edC55f14db95CbF33D,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
135,riemann_tensor,Riemann Tensor,general-relativity,General Relativity,Riemann Tensor - General Relativity mathematical visualization,frontend,0.8,"Riemann Tensor, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/riemann_tensor,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x1C53c0383868F487C66b927DEC818200Ff22394B,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
137,weyl_tensor,Weyl Tensor,general-relativity,General Relativity,Weyl Tensor - General Relativity mathematical visualization,frontend,0.8,"Weyl Tensor, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/weyl_tensor,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xCbe85Dd62F5ea0837b0903B7d362e7875F6A9b16,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
139,gravitational_wave,Gravitational Wave,general-relativity,General Relativity,Gravitational Wave - General Relativity mathematical visualization,frontend,0.8,"Gravitational Wave, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/gravitational_wave,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xc2765b140133500896B0c1bf9e1a1BC7094cF6A0,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
141,frame_dragging,Frame Dragging,general-relativity,General Relativity,Frame Dragging - General Relativity mathematical visualization,frontend,0.8,"Frame Dragging, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/frame_dragging,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xAf8E296D10370B77e3583F04bfBc6409E9187614,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
143,event_horizon,Event Horizon,general-relativity,General Relativity,Event Horizon - General Relativity mathematical visualization,frontend,0.8,"Event Horizon, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/event_horizon,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x4Dd31FE80453Cbb7067399c243B4C198cfce7340,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
147,closed_timelike_curve,Closed Timelike Curve,general-relativity,General Relativity,Closed Timelike Curve - General Relativity mathematical visualization,frontend,0.8,"Closed Timelike Curve, General Relativity, mathematical visualization, 3D geometry, parametric surface",/shape/closed_timelike_curve,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xF78C2D471B67E726DC569012616380342239E488,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
149,elliptic_curve_secp256k1,Elliptic Curve Secp256k1,cryptography,Cryptography,Elliptic Curve Secp256k1 - Cryptography mathematical visualization,frontend,0.8,"Elliptic Curve Secp256k1, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/elliptic_curve_secp256k1,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x01001117338567BCD9d68281dF01A0f5F11Ac109,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
151,elliptic_curve_ed25519,Elliptic Curve Ed25519,cryptography,Cryptography,Elliptic Curve Ed25519 - Cryptography mathematical visualization,frontend,0.8,"Elliptic Curve Ed25519, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/elliptic_curve_ed25519,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x01001117338567BCD9d68281dF01A0f5F11Ac109,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
153,diffie_hellman_key_exchange,Diffie Hellman Key Exchange,cryptography,Cryptography,Diffie Hellman Key Exchange - Cryptography mathematical visualization,frontend,0.8,"Diffie Hellman Key Exchange, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/diffie_hellman_key_exchange,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xdf1eA5338CD277C4cd12e843C2C2Dea6A21c38BF,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
159,zero_knowledge_proof,Zero Knowledge Proof,cryptography,Cryptography,Zero Knowledge Proof - Cryptography mathematical visualization,frontend,0.8,"Zero Knowledge Proof, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/zero_knowledge_proof,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x1f2a0947f39e33Bd2dc96BcF9C03D128275aeF2e,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
161,secret_sharing,Secret Sharing,cryptography,Cryptography,Secret Sharing - Cryptography mathematical visualization,frontend,0.8,"Secret Sharing, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/secret_sharing,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x50eC822cFDb444e8BF8898Bc16C7c4839D1ED3d9,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
163,homomorphic_encryption,Homomorphic Encryption,cryptography,Cryptography,Homomorphic Encryption - Cryptography mathematical visualization,frontend,0.8,"Homomorphic Encryption, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/homomorphic_encryption,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xC1dAff9daC91E18a1a97c2b10cb2cdd970C171eA,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
165,ntru_lattice,Ntru Lattice,cryptography,Cryptography,Ntru Lattice - Cryptography mathematical visualization,frontend,0.8,"Ntru Lattice, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/ntru_lattice,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xf4e7A77bc5Cc7280580Ed21c366e22079d220191,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
168,rainbow_signature,Rainbow Signature,cryptography,Cryptography,Rainbow Signature - Cryptography mathematical visualization,frontend,0.8,"Rainbow Signature, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/rainbow_signature,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x5fBc758A37b9A9a02303c0329a6C4A2f6Ba43B07,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
170,post_quantum_crypto,Post Quantum Crypto,cryptography,Cryptography,Post Quantum Crypto - Cryptography mathematical visualization,frontend,0.8,"Post Quantum Crypto, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/post_quantum_crypto,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x0fcc7dEE0D9FdD4A660c8d23eC33Eebe263c2C82,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
172,bb84_protocol,Bb84 Protocol,cryptography,Cryptography,Bb84 Protocol - Cryptography mathematical visualization,frontend,0.8,"Bb84 Protocol, Cryptography, mathematical visualization, 3D geometry, parametric surface",/shape/bb84_protocol,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xf36a47c67a83A26D8Cfa9375a3fd100EAb6a492e,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
174,rna_single_strand,Rna Single Strand,molecular-biology,Molecular Biology,Rna Single Strand - Molecular Biology mathematical visualization,frontend,0.8,"Rna Single Strand, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/rna_single_strand,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x9393303b2D254278e918c32ACba1ed0e20573888,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
176,protein_beta_sheet,Protein Beta Sheet,molecular-biology,Molecular Biology,Protein Beta Sheet - Molecular Biology mathematical visualization,frontend,0.8,"Protein Beta Sheet, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/protein_beta_sheet,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x38422600C9CDD8Ac7A07CA120de1C5b080E7Ae15,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
180,phospholipid,Phospholipid,molecular-biology,Molecular Biology,Phospholipid - Molecular Biology mathematical visualization,frontend,0.8,"Phospholipid, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/phospholipid,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x5fFeCbb6E44045aEDe2a2950810648C31B4A0aBC,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
182,glycoprotein,Glycoprotein,molecular-biology,Molecular Biology,Glycoprotein - Molecular Biology mathematical visualization,frontend,0.8,"Glycoprotein, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/glycoprotein,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xeE8700135E1Fe4d8745945B06F3f4bDD52CcD6Ec,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
184,mitochondria,Mitochondria,molecular-biology,Molecular Biology,Mitochondria - Molecular Biology mathematical visualization,frontend,0.8,"Mitochondria, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/mitochondria,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x51Ae773a269A06a7165022A9Ad0abEC6F163b1D2,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
186,golgi_apparatus,Golgi Apparatus,molecular-biology,Molecular Biology,Golgi Apparatus - Molecular Biology mathematical visualization,frontend,0.8,"Golgi Apparatus, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/golgi_apparatus,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x9A65F0C12132a928AD7662051Bbbd47423c02891,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
188,nucleus,Nucleus,molecular-biology,Molecular Biology,Nucleus - Molecular Biology mathematical visualization,frontend,0.8,"Nucleus, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/nucleus,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x3F8eC624Fb3567624A5c78803F4679893d1c5A24,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
190,chromatin,Chromatin,molecular-biology,Molecular Biology,Chromatin - Molecular Biology mathematical visualization,frontend,0.8,"Chromatin, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/chromatin,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x3A6330547121086a7Ca4265e417bC511Fd1Da67C,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
290,energy_body,Energy Body,chakras,Chakras & Energy,Energy Body - Chakras & Energy mathematical visualization,frontend,0.8,"Energy Body, Chakras & Energy, mathematical visualization, 3D geometry, parametric surface",/shape/energy_body,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x507b4AB505a9948FB6b0bF9f99478F5D8ED3140d,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
173,dna_double_helix,Dna Double Helix,molecular-biology,Molecular Biology,Dna Double Helix - Molecular Biology mathematical visualization,frontend,0.8,"Dna Double Helix, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/dna_double_helix,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x7F6b62d815a97db0986DDE8a8BAb447199E2C83C,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
175,protein_alpha_helix,Protein Alpha Helix,molecular-biology,Molecular Biology,Protein Alpha Helix - Molecular Biology mathematical visualization,frontend,0.8,"Protein Alpha Helix, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/protein_alpha_helix,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x38422600C9CDD8Ac7A07CA120de1C5b080E7Ae15,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
177,protein_folding,Protein Folding,molecular-biology,Molecular Biology,Protein Folding - Molecular Biology mathematical visualization,frontend,0.8,"Protein Folding, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/protein_folding,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x38422600C9CDD8Ac7A07CA120de1C5b080E7Ae15,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
179,cell_membrane,Cell Membrane,molecular-biology,Molecular Biology,Cell Membrane - Molecular Biology mathematical visualization,frontend,0.8,"Cell Membrane, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/cell_membrane,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x05627FeB2943c38C5a8BCF61c19c2130484794f2,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
183,ribosome,Ribosome,molecular-biology,Molecular Biology,Ribosome - Molecular Biology mathematical visualization,frontend,0.8,"Ribosome, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/ribosome,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x34Bb1a54BFc377ABEa61aa6F7898FcA6ae158D04,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
194,actin_filament,Actin Filament,molecular-biology,Molecular Biology,Actin Filament - Molecular Biology mathematical visualization,frontend,0.8,"Actin Filament, Molecular Biology, mathematical visualization, 3D geometry, parametric surface",/shape/actin_filament,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0xDC119618eA6011937A61e29CBbd5C947689d599B,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
198,tesseract,Tesseract,4d-hyperdimensional,4D Hyperdimensional,Tesseract - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Tesseract, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/tesseract,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x91371F19A5542EfFD670f1e652D548313CbA489A,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
202,icositetrachoron,Icositetrachoron,4d-hyperdimensional,4D Hyperdimensional,Icositetrachoron - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Icositetrachoron, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/icositetrachoron,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x6892B9A3D426Ef7D3f715D14C71A9407bC78Fd41,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
204,hexacosichoron,Hexacosichoron,4d-hyperdimensional,4D Hyperdimensional,Hexacosichoron - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Hexacosichoron, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/hexacosichoron,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x7822118b65f3817f9eD613798fdbA7F201016318,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
289,chi_flow,Chi Flow,chakras,Chakras & Energy,Chi Flow - Chakras & Energy mathematical visualization,frontend,0.8,"Chi Flow, Chakras & Energy, mathematical visualization, 3D geometry, parametric surface",/shape/chi_flow,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x2c72aCAeF06f3Dc46E28119613C3B72a70433edA,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
206,rectified_tesseract,Rectified Tesseract,4d-hyperdimensional,4D Hyperdimensional,Rectified Tesseract - 4D Hyperdimensional mathematical visualization,frontend,0.8,"Rectified Tesseract, 4D Hyperdimensional, mathematical visualization, 3D geometry, parametric surface",/shape/rectified_tesseract,t,2025-12-04T10:34:40.589Z,2025-12-04T10:34:40.589Z,677.375566,,,,,0,0,55000000000000000000000000000000,,success,0x19233A33cC9524723558c08A32b3D36ac5624f11,"{""day"": 7, ""p2_amp"": ""20.111222"", ""p4_res"": 78.171547}",2026-06-13 15:48:43.026066+00
